Logger,Plot,Timestamp,Variable,Value,Depth_cm
12,Control,2026-06-08T00:00:00Z,Temp,19.47,30
12,Control,2026-06-08T00:00:00Z,PerAirSat,0,50
12,Control,2026-06-08T00:00:00Z,Temp,19.47,50
12,Control,2026-06-08T00:10:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T00:10:00Z,Temp,19.46,5
12,Control,2026-06-08T00:10:00Z,PerAirSat,97.7,15
12,Control,2026-06-08T00:10:00Z,Temp,19.46,15
12,Control,2026-06-08T00:10:00Z,PerAirSat,93.3,30
12,Control,2026-06-08T00:10:00Z,Temp,19.46,30
12,Control,2026-06-08T00:10:00Z,PerAirSat,0,50
12,Control,2026-06-08T00:10:00Z,Temp,19.46,50
12,Control,2026-06-08T00:20:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T00:20:00Z,Temp,19.45,5
12,Control,2026-06-08T00:20:00Z,PerAirSat,97.7,15
12,Control,2026-06-08T00:20:00Z,Temp,19.44,15
12,Control,2026-06-08T00:20:00Z,PerAirSat,93.4,30
12,Control,2026-06-08T00:20:00Z,Temp,19.44,30
12,Control,2026-06-08T00:20:00Z,PerAirSat,0,50
12,Control,2026-06-08T00:20:00Z,Temp,19.45,50
12,Control,2026-06-08T00:30:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T00:30:00Z,Temp,19.43,5
12,Control,2026-06-08T00:30:00Z,PerAirSat,97.6,15
12,Control,2026-06-08T00:30:00Z,Temp,19.43,15
12,Control,2026-06-08T00:30:00Z,PerAirSat,93.4,30
12,Control,2026-06-08T00:30:00Z,Temp,19.43,30
12,Control,2026-06-08T00:30:00Z,PerAirSat,0,50
12,Control,2026-06-08T00:30:00Z,Temp,19.43,50
12,Control,2026-06-08T00:40:00Z,PerAirSat,103.3,5
12,Control,2026-06-08T00:40:00Z,Temp,19.42,5
12,Control,2026-06-08T00:40:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T00:40:00Z,Temp,19.42,15
12,Control,2026-06-08T00:40:00Z,PerAirSat,93.4,30
12,Control,2026-06-08T00:40:00Z,Temp,19.42,30
12,Control,2026-06-08T00:40:00Z,PerAirSat,0,50
12,Control,2026-06-08T00:40:00Z,Temp,19.42,50
12,Control,2026-06-08T00:50:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T00:50:00Z,Temp,19.4,5
12,Control,2026-06-08T00:50:00Z,PerAirSat,97.7,15
12,Control,2026-06-08T00:50:00Z,Temp,19.4,15
12,Control,2026-06-08T00:50:00Z,PerAirSat,93.4,30
12,Control,2026-06-08T00:50:00Z,Temp,19.4,30
12,Control,2026-06-08T00:50:00Z,PerAirSat,0,50
12,Control,2026-06-08T00:50:00Z,Temp,19.4,50
12,Control,2026-06-08T01:00:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T01:00:00Z,Temp,19.38,5
12,Control,2026-06-08T01:00:00Z,PerAirSat,97.7,15
12,Control,2026-06-08T01:00:00Z,Temp,19.38,15
12,Control,2026-06-08T01:00:00Z,PerAirSat,93.6,30
12,Control,2026-06-08T01:00:00Z,Temp,19.38,30
12,Control,2026-06-08T01:00:00Z,PerAirSat,0,50
12,Control,2026-06-08T01:00:00Z,Temp,19.38,50
12,Control,2026-06-08T01:10:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T01:10:00Z,Temp,19.36,5
12,Control,2026-06-08T01:10:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T01:10:00Z,Temp,19.36,15
12,Control,2026-06-08T01:10:00Z,PerAirSat,93.6,30
12,Control,2026-06-08T01:10:00Z,Temp,19.36,30
12,Control,2026-06-08T01:10:00Z,PerAirSat,0,50
12,Control,2026-06-08T01:10:00Z,Temp,19.36,50
12,Control,2026-06-08T01:20:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T01:20:00Z,Temp,19.34,5
12,Control,2026-06-08T01:20:00Z,PerAirSat,97.7,15
12,Control,2026-06-08T01:20:00Z,Temp,19.34,15
12,Control,2026-06-08T01:20:00Z,PerAirSat,93.7,30
12,Control,2026-06-08T01:20:00Z,Temp,19.34,30
12,Control,2026-06-08T01:20:00Z,PerAirSat,0,50
12,Control,2026-06-08T01:20:00Z,Temp,19.34,50
12,Control,2026-06-08T01:30:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T01:30:00Z,Temp,19.32,5
12,Control,2026-06-08T01:30:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T01:30:00Z,Temp,19.32,15
12,Control,2026-06-08T01:30:00Z,PerAirSat,93.7,30
12,Control,2026-06-08T01:30:00Z,Temp,19.32,30
12,Control,2026-06-08T01:30:00Z,PerAirSat,0,50
12,Control,2026-06-08T01:30:00Z,Temp,19.32,50
12,Control,2026-06-08T01:40:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T01:40:00Z,Temp,19.29,5
12,Control,2026-06-08T01:40:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T01:40:00Z,Temp,19.29,15
12,Control,2026-06-08T01:40:00Z,PerAirSat,93.7,30
12,Control,2026-06-08T01:40:00Z,Temp,19.29,30
12,Control,2026-06-08T01:40:00Z,PerAirSat,0,50
12,Control,2026-06-08T01:40:00Z,Temp,19.29,50
12,Control,2026-06-08T01:50:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T01:50:00Z,Temp,19.27,5
12,Control,2026-06-08T01:50:00Z,PerAirSat,97.7,15
12,Control,2026-06-08T01:50:00Z,Temp,19.27,15
12,Control,2026-06-08T01:50:00Z,PerAirSat,93.7,30
12,Control,2026-06-08T01:50:00Z,Temp,19.27,30
12,Control,2026-06-08T01:50:00Z,PerAirSat,0,50
12,Control,2026-06-08T01:50:00Z,Temp,19.27,50
12,Control,2026-06-08T02:00:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T02:00:00Z,Temp,19.24,5
12,Control,2026-06-08T02:00:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T02:00:00Z,Temp,19.24,15
12,Control,2026-06-08T02:00:00Z,PerAirSat,93.7,30
12,Control,2026-06-08T02:00:00Z,Temp,19.24,30
12,Control,2026-06-08T02:00:00Z,PerAirSat,0,50
12,Control,2026-06-08T02:00:00Z,Temp,19.24,50
12,Control,2026-06-08T02:10:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T02:10:00Z,Temp,19.21,5
12,Control,2026-06-08T02:10:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T02:10:00Z,Temp,19.21,15
12,Control,2026-06-08T02:10:00Z,PerAirSat,93.8,30
12,Control,2026-06-08T02:10:00Z,Temp,19.21,30
12,Control,2026-06-08T02:10:00Z,PerAirSat,0,50
12,Control,2026-06-08T02:10:00Z,Temp,19.21,50
12,Control,2026-06-08T02:20:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T02:20:00Z,Temp,19.18,5
12,Control,2026-06-08T02:20:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T02:20:00Z,Temp,19.18,15
12,Control,2026-06-08T02:20:00Z,PerAirSat,93.9,30
12,Control,2026-06-08T02:20:00Z,Temp,19.18,30
12,Control,2026-06-08T02:20:00Z,PerAirSat,0,50
12,Control,2026-06-08T02:20:00Z,Temp,19.18,50
12,Control,2026-06-08T02:30:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T02:30:00Z,Temp,19.16,5
12,Control,2026-06-08T02:30:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T02:30:00Z,Temp,19.16,15
12,Control,2026-06-08T02:30:00Z,PerAirSat,93.8,30
12,Control,2026-06-08T02:30:00Z,Temp,19.16,30
12,Control,2026-06-08T02:30:00Z,PerAirSat,0,50
12,Control,2026-06-08T02:30:00Z,Temp,19.16,50
12,Control,2026-06-08T02:40:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T02:40:00Z,Temp,19.13,5
12,Control,2026-06-08T02:40:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T02:40:00Z,Temp,19.13,15
12,Control,2026-06-08T02:40:00Z,PerAirSat,93.8,30
12,Control,2026-06-08T02:40:00Z,Temp,19.13,30
12,Control,2026-06-08T02:40:00Z,PerAirSat,0,50
12,Control,2026-06-08T02:40:00Z,Temp,19.13,50
12,Control,2026-06-08T02:50:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T02:50:00Z,Temp,19.1,5
12,Control,2026-06-08T02:50:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T02:50:00Z,Temp,19.1,15
12,Control,2026-06-08T02:50:00Z,PerAirSat,93.9,30
12,Control,2026-06-08T02:50:00Z,Temp,19.1,30
12,Control,2026-06-08T02:50:00Z,PerAirSat,0,50
12,Control,2026-06-08T02:50:00Z,Temp,19.1,50
12,Control,2026-06-08T03:00:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T03:00:00Z,Temp,19.07,5
12,Control,2026-06-08T03:00:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T03:00:00Z,Temp,19.07,15
12,Control,2026-06-08T03:00:00Z,PerAirSat,93.9,30
12,Control,2026-06-08T03:00:00Z,Temp,19.07,30
12,Control,2026-06-08T03:00:00Z,PerAirSat,0,50
12,Control,2026-06-08T03:00:00Z,Temp,19.07,50
12,Control,2026-06-08T03:10:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T03:10:00Z,Temp,19.05,5
12,Control,2026-06-08T03:10:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T03:10:00Z,Temp,19.04,15
12,Control,2026-06-08T03:10:00Z,PerAirSat,94,30
12,Control,2026-06-08T03:10:00Z,Temp,19.05,30
12,Control,2026-06-08T03:10:00Z,PerAirSat,0,50
12,Control,2026-06-08T03:10:00Z,Temp,19.05,50
12,Control,2026-06-08T03:20:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T03:20:00Z,Temp,19.02,5
12,Control,2026-06-08T03:20:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T03:20:00Z,Temp,19.02,15
12,Control,2026-06-08T03:20:00Z,PerAirSat,94,30
12,Control,2026-06-08T03:20:00Z,Temp,19.02,30
12,Control,2026-06-08T03:20:00Z,PerAirSat,0,50
12,Control,2026-06-08T03:20:00Z,Temp,19.02,50
12,Control,2026-06-08T03:30:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T03:30:00Z,Temp,18.99,5
12,Control,2026-06-08T03:30:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T03:30:00Z,Temp,18.99,15
12,Control,2026-06-08T03:30:00Z,PerAirSat,94.1,30
12,Control,2026-06-08T03:30:00Z,Temp,18.99,30
12,Control,2026-06-08T03:30:00Z,PerAirSat,0,50
12,Control,2026-06-08T03:30:00Z,Temp,18.99,50
12,Control,2026-06-08T03:40:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T03:40:00Z,Temp,18.96,5
12,Control,2026-06-08T03:40:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T03:40:00Z,Temp,18.96,15
12,Control,2026-06-08T03:40:00Z,PerAirSat,94.1,30
12,Control,2026-06-08T03:40:00Z,Temp,18.96,30
12,Control,2026-06-08T03:40:00Z,PerAirSat,0,50
12,Control,2026-06-08T03:40:00Z,Temp,18.96,50
12,Control,2026-06-08T03:50:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T03:50:00Z,Temp,18.93,5
12,Control,2026-06-08T03:50:00Z,PerAirSat,98,15
12,Control,2026-06-08T03:50:00Z,Temp,18.93,15
12,Control,2026-06-08T03:50:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T03:50:00Z,Temp,18.93,30
12,Control,2026-06-08T03:50:00Z,PerAirSat,0,50
12,Control,2026-06-08T03:50:00Z,Temp,18.93,50
12,Control,2026-06-08T04:00:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T04:00:00Z,Temp,18.9,5
12,Control,2026-06-08T04:00:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T04:00:00Z,Temp,18.9,15
12,Control,2026-06-08T04:00:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T04:00:00Z,Temp,18.9,30
12,Control,2026-06-08T04:00:00Z,PerAirSat,0,50
12,Control,2026-06-08T04:00:00Z,Temp,18.9,50
12,Control,2026-06-08T04:10:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T04:10:00Z,Temp,18.87,5
12,Control,2026-06-08T04:10:00Z,PerAirSat,98,15
12,Control,2026-06-08T04:10:00Z,Temp,18.87,15
12,Control,2026-06-08T04:10:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T04:10:00Z,Temp,18.87,30
12,Control,2026-06-08T04:10:00Z,PerAirSat,0,50
12,Control,2026-06-08T04:10:00Z,Temp,18.87,50
12,Control,2026-06-08T04:20:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T04:20:00Z,Temp,18.84,5
12,Control,2026-06-08T04:20:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T04:20:00Z,Temp,18.84,15
12,Control,2026-06-08T04:20:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T04:20:00Z,Temp,18.84,30
12,Control,2026-06-08T04:20:00Z,PerAirSat,0,50
12,Control,2026-06-08T04:20:00Z,Temp,18.84,50
12,Control,2026-06-08T04:30:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T04:30:00Z,Temp,18.81,5
12,Control,2026-06-08T04:30:00Z,PerAirSat,98,15
12,Control,2026-06-08T04:30:00Z,Temp,18.81,15
12,Control,2026-06-08T04:30:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T04:30:00Z,Temp,18.81,30
12,Control,2026-06-08T04:30:00Z,PerAirSat,0,50
12,Control,2026-06-08T04:30:00Z,Temp,18.81,50
12,Control,2026-06-08T04:40:00Z,PerAirSat,103,5
12,Control,2026-06-08T04:40:00Z,Temp,18.79,5
12,Control,2026-06-08T04:40:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T04:40:00Z,Temp,18.79,15
12,Control,2026-06-08T04:40:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T04:40:00Z,Temp,18.79,30
12,Control,2026-06-08T04:40:00Z,PerAirSat,0,50
12,Control,2026-06-08T04:40:00Z,Temp,18.79,50
12,Control,2026-06-08T04:50:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T04:50:00Z,Temp,18.76,5
12,Control,2026-06-08T04:50:00Z,PerAirSat,98,15
12,Control,2026-06-08T04:50:00Z,Temp,18.76,15
12,Control,2026-06-08T04:50:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T04:50:00Z,Temp,18.76,30
12,Control,2026-06-08T04:50:00Z,PerAirSat,0,50
12,Control,2026-06-08T04:50:00Z,Temp,18.76,50
12,Control,2026-06-08T05:00:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T05:00:00Z,Temp,18.74,5
12,Control,2026-06-08T05:00:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T05:00:00Z,Temp,18.74,15
12,Control,2026-06-08T05:00:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T05:00:00Z,Temp,18.74,30
12,Control,2026-06-08T05:00:00Z,PerAirSat,0,50
12,Control,2026-06-08T05:00:00Z,Temp,18.74,50
12,Control,2026-06-08T05:10:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T05:10:00Z,Temp,18.71,5
12,Control,2026-06-08T05:10:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T05:10:00Z,Temp,18.71,15
12,Control,2026-06-08T05:10:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T05:10:00Z,Temp,18.71,30
12,Control,2026-06-08T05:10:00Z,PerAirSat,0,50
12,Control,2026-06-08T05:10:00Z,Temp,18.71,50
12,Control,2026-06-08T05:20:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T05:20:00Z,Temp,18.69,5
12,Control,2026-06-08T05:20:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T05:20:00Z,Temp,18.69,15
12,Control,2026-06-08T05:20:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T05:20:00Z,Temp,18.69,30
12,Control,2026-06-08T05:20:00Z,PerAirSat,0,50
12,Control,2026-06-08T05:20:00Z,Temp,18.69,50
12,Control,2026-06-08T05:30:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T05:30:00Z,Temp,18.67,5
12,Control,2026-06-08T05:30:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T05:30:00Z,Temp,18.68,15
12,Control,2026-06-08T05:30:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T05:30:00Z,Temp,18.68,30
12,Control,2026-06-08T05:30:00Z,PerAirSat,0,50
12,Control,2026-06-08T05:30:00Z,Temp,18.68,50
12,Control,2026-06-08T05:40:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T05:40:00Z,Temp,18.66,5
12,Control,2026-06-08T05:40:00Z,PerAirSat,97.9,15
12,Control,2026-06-08T05:40:00Z,Temp,18.66,15
12,Control,2026-06-08T05:40:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T05:40:00Z,Temp,18.66,30
12,Control,2026-06-08T05:40:00Z,PerAirSat,0,50
12,Control,2026-06-08T05:40:00Z,Temp,18.66,50
12,Control,2026-06-08T05:50:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T05:50:00Z,Temp,18.65,5
12,Control,2026-06-08T05:50:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T05:50:00Z,Temp,18.65,15
12,Control,2026-06-08T05:50:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T05:50:00Z,Temp,18.65,30
12,Control,2026-06-08T05:50:00Z,PerAirSat,0,50
12,Control,2026-06-08T05:50:00Z,Temp,18.65,50
12,Control,2026-06-08T06:00:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T06:00:00Z,Temp,18.64,5
12,Control,2026-06-08T06:00:00Z,PerAirSat,97.8,15
12,Control,2026-06-08T06:00:00Z,Temp,18.64,15
12,Control,2026-06-08T06:00:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T06:00:00Z,Temp,18.64,30
12,Control,2026-06-08T06:00:00Z,PerAirSat,0,50
12,Control,2026-06-08T06:00:00Z,Temp,18.64,50
12,Control,2026-06-08T06:10:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T06:10:00Z,Temp,18.63,5
12,Control,2026-06-08T06:10:00Z,PerAirSat,97.7,15
12,Control,2026-06-08T06:10:00Z,Temp,18.63,15
12,Control,2026-06-08T06:10:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T06:10:00Z,Temp,18.63,30
12,Control,2026-06-08T06:10:00Z,PerAirSat,0,50
12,Control,2026-06-08T06:10:00Z,Temp,18.63,50
12,Control,2026-06-08T06:20:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T06:20:00Z,Temp,18.62,5
12,Control,2026-06-08T06:20:00Z,PerAirSat,97.7,15
12,Control,2026-06-08T06:20:00Z,Temp,18.62,15
12,Control,2026-06-08T06:20:00Z,PerAirSat,94.4,30
12,Control,2026-06-08T06:20:00Z,Temp,18.62,30
12,Control,2026-06-08T06:20:00Z,PerAirSat,0,50
12,Control,2026-06-08T06:20:00Z,Temp,18.62,50
12,Control,2026-06-08T06:30:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T06:30:00Z,Temp,18.61,5
12,Control,2026-06-08T06:30:00Z,PerAirSat,97.7,15
12,Control,2026-06-08T06:30:00Z,Temp,18.61,15
12,Control,2026-06-08T06:30:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T06:30:00Z,Temp,18.61,30
12,Control,2026-06-08T06:30:00Z,PerAirSat,0,50
12,Control,2026-06-08T06:30:00Z,Temp,18.61,50
12,Control,2026-06-08T06:40:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T06:40:00Z,Temp,18.61,5
12,Control,2026-06-08T06:40:00Z,PerAirSat,97.7,15
12,Control,2026-06-08T06:40:00Z,Temp,18.61,15
12,Control,2026-06-08T06:40:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T06:40:00Z,Temp,18.61,30
12,Control,2026-06-08T06:40:00Z,PerAirSat,0,50
12,Control,2026-06-08T06:40:00Z,Temp,18.61,50
12,Control,2026-06-08T06:50:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T06:50:00Z,Temp,18.6,5
12,Control,2026-06-08T06:50:00Z,PerAirSat,97.6,15
12,Control,2026-06-08T06:50:00Z,Temp,18.6,15
12,Control,2026-06-08T06:50:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T06:50:00Z,Temp,18.6,30
12,Control,2026-06-08T06:50:00Z,PerAirSat,0,50
12,Control,2026-06-08T06:50:00Z,Temp,18.61,50
12,Control,2026-06-08T07:00:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T07:00:00Z,Temp,18.6,5
12,Control,2026-06-08T07:00:00Z,PerAirSat,97.6,15
12,Control,2026-06-08T07:00:00Z,Temp,18.6,15
12,Control,2026-06-08T07:00:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T07:00:00Z,Temp,18.6,30
12,Control,2026-06-08T07:00:00Z,PerAirSat,0,50
12,Control,2026-06-08T07:00:00Z,Temp,18.6,50
12,Control,2026-06-08T07:10:00Z,PerAirSat,103.2,5
12,Control,2026-06-08T07:10:00Z,Temp,18.59,5
12,Control,2026-06-08T07:10:00Z,PerAirSat,97.6,15
12,Control,2026-06-08T07:10:00Z,Temp,18.59,15
12,Control,2026-06-08T07:10:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T07:10:00Z,Temp,18.59,30
12,Control,2026-06-08T07:10:00Z,PerAirSat,0,50
12,Control,2026-06-08T07:10:00Z,Temp,18.59,50
12,Control,2026-06-08T07:20:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T07:20:00Z,Temp,18.59,5
12,Control,2026-06-08T07:20:00Z,PerAirSat,97.6,15
12,Control,2026-06-08T07:20:00Z,Temp,18.59,15
12,Control,2026-06-08T07:20:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T07:20:00Z,Temp,18.59,30
12,Control,2026-06-08T07:20:00Z,PerAirSat,0,50
12,Control,2026-06-08T07:20:00Z,Temp,18.59,50
12,Control,2026-06-08T07:30:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T07:30:00Z,Temp,18.58,5
12,Control,2026-06-08T07:30:00Z,PerAirSat,97.5,15
12,Control,2026-06-08T07:30:00Z,Temp,18.58,15
12,Control,2026-06-08T07:30:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T07:30:00Z,Temp,18.58,30
12,Control,2026-06-08T07:30:00Z,PerAirSat,0,50
12,Control,2026-06-08T07:30:00Z,Temp,18.58,50
12,Control,2026-06-08T07:40:00Z,PerAirSat,102.9,5
12,Control,2026-06-08T07:40:00Z,Temp,18.57,5
12,Control,2026-06-08T07:40:00Z,PerAirSat,97.2,15
12,Control,2026-06-08T07:40:00Z,Temp,18.57,15
12,Control,2026-06-08T07:40:00Z,PerAirSat,94.3,30
12,Control,2026-06-08T07:40:00Z,Temp,18.57,30
12,Control,2026-06-08T07:40:00Z,PerAirSat,0,50
12,Control,2026-06-08T07:40:00Z,Temp,18.57,50
12,Control,2026-06-08T07:50:00Z,PerAirSat,102.9,5
12,Control,2026-06-08T07:50:00Z,Temp,18.57,5
12,Control,2026-06-08T07:50:00Z,PerAirSat,97.2,15
12,Control,2026-06-08T07:50:00Z,Temp,18.57,15
12,Control,2026-06-08T07:50:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T07:50:00Z,Temp,18.57,30
12,Control,2026-06-08T07:50:00Z,PerAirSat,0,50
12,Control,2026-06-08T07:50:00Z,Temp,18.57,50
12,Control,2026-06-08T08:00:00Z,PerAirSat,103,5
12,Control,2026-06-08T08:00:00Z,Temp,18.56,5
12,Control,2026-06-08T08:00:00Z,PerAirSat,97,15
12,Control,2026-06-08T08:00:00Z,Temp,18.56,15
12,Control,2026-06-08T08:00:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T08:00:00Z,Temp,18.56,30
12,Control,2026-06-08T08:00:00Z,PerAirSat,0,50
12,Control,2026-06-08T08:00:00Z,Temp,18.56,50
12,Control,2026-06-08T08:10:00Z,PerAirSat,102.8,5
12,Control,2026-06-08T08:10:00Z,Temp,18.55,5
12,Control,2026-06-08T08:10:00Z,PerAirSat,97,15
12,Control,2026-06-08T08:10:00Z,Temp,18.55,15
12,Control,2026-06-08T08:10:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T08:10:00Z,Temp,18.55,30
12,Control,2026-06-08T08:10:00Z,PerAirSat,0,50
12,Control,2026-06-08T08:10:00Z,Temp,18.55,50
12,Control,2026-06-08T08:20:00Z,PerAirSat,103,5
12,Control,2026-06-08T08:20:00Z,Temp,18.54,5
12,Control,2026-06-08T08:20:00Z,PerAirSat,97.2,15
12,Control,2026-06-08T08:20:00Z,Temp,18.54,15
12,Control,2026-06-08T08:20:00Z,PerAirSat,94.1,30
12,Control,2026-06-08T08:20:00Z,Temp,18.54,30
12,Control,2026-06-08T08:20:00Z,PerAirSat,0,50
12,Control,2026-06-08T08:20:00Z,Temp,18.54,50
12,Control,2026-06-08T08:30:00Z,PerAirSat,102.9,5
12,Control,2026-06-08T08:30:00Z,Temp,18.53,5
12,Control,2026-06-08T08:30:00Z,PerAirSat,97.1,15
12,Control,2026-06-08T08:30:00Z,Temp,18.53,15
12,Control,2026-06-08T08:30:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T08:30:00Z,Temp,18.53,30
12,Control,2026-06-08T08:30:00Z,PerAirSat,0,50
12,Control,2026-06-08T08:30:00Z,Temp,18.53,50
12,Control,2026-06-08T08:40:00Z,PerAirSat,102.9,5
12,Control,2026-06-08T08:40:00Z,Temp,18.52,5
12,Control,2026-06-08T08:40:00Z,PerAirSat,97,15
12,Control,2026-06-08T08:40:00Z,Temp,18.52,15
12,Control,2026-06-08T08:40:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T08:40:00Z,Temp,18.52,30
12,Control,2026-06-08T08:40:00Z,PerAirSat,0,50
12,Control,2026-06-08T08:40:00Z,Temp,18.52,50
12,Control,2026-06-08T08:50:00Z,PerAirSat,102.8,5
12,Control,2026-06-08T08:50:00Z,Temp,18.5,5
12,Control,2026-06-08T08:50:00Z,PerAirSat,97,15
12,Control,2026-06-08T08:50:00Z,Temp,18.5,15
12,Control,2026-06-08T08:50:00Z,PerAirSat,94.1,30
12,Control,2026-06-08T08:50:00Z,Temp,18.5,30
12,Control,2026-06-08T08:50:00Z,PerAirSat,0,50
12,Control,2026-06-08T08:50:00Z,Temp,18.5,50
12,Control,2026-06-08T09:00:00Z,PerAirSat,102.9,5
12,Control,2026-06-08T09:00:00Z,Temp,18.49,5
12,Control,2026-06-08T09:00:00Z,PerAirSat,97.1,15
12,Control,2026-06-08T09:00:00Z,Temp,18.49,15
12,Control,2026-06-08T09:00:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T09:00:00Z,Temp,18.49,30
12,Control,2026-06-08T09:00:00Z,PerAirSat,0,50
12,Control,2026-06-08T09:00:00Z,Temp,18.49,50
12,Control,2026-06-08T09:10:00Z,PerAirSat,102.9,5
12,Control,2026-06-08T09:10:00Z,Temp,18.48,5
12,Control,2026-06-08T09:10:00Z,PerAirSat,97.1,15
12,Control,2026-06-08T09:10:00Z,Temp,18.48,15
12,Control,2026-06-08T09:10:00Z,PerAirSat,94.2,30
12,Control,2026-06-08T09:10:00Z,Temp,18.48,30
12,Control,2026-06-08T09:10:00Z,PerAirSat,0,50
12,Control,2026-06-08T09:10:00Z,Temp,18.48,50
12,Control,2026-06-08T09:20:00Z,PerAirSat,103.1,5
12,Control,2026-06-08T09:20:00Z,Temp,18.46,5
12,Control,2026-06-08T09:20:00Z,PerAirSat,97.1,15
12,Control,2026-06-08T09:20:00Z,Temp,18.46,15
