Plot,Timestamp,Value,Sapflow_ID,Logger,Port,Species,Out_Of_Plot,BattV_Avg,Grid_Square
Control,2026-06-01T17:30:00Z,0.62,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-01T17:30:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-01T17:30:00Z,1.068,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-01T17:30:00Z,0.42,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-01T17:30:00Z,0.318,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-01T17:30:00Z,0.36,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-01T17:45:00Z,0.621,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T17:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T17:45:00Z,1.068,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T17:45:00Z,0.422,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T17:45:00Z,0.321,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T17:45:00Z,0.36,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T18:00:00Z,0.622,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T18:00:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T18:00:00Z,1.068,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T18:00:00Z,0.424,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T18:00:00Z,0.321,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T18:00:00Z,0.36,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T18:15:00Z,0.621,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T18:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T18:15:00Z,1.067,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T18:15:00Z,0.426,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T18:15:00Z,0.319,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T18:15:00Z,0.36,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T18:30:00Z,0.623,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T18:30:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T18:30:00Z,1.066,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T18:30:00Z,0.429,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T18:30:00Z,0.32,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T18:30:00Z,0.36,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T18:45:00Z,0.624,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T18:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T18:45:00Z,1.067,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T18:45:00Z,0.432,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T18:45:00Z,0.323,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T18:45:00Z,0.361,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T19:00:00Z,0.626,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T19:00:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T19:00:00Z,1.067,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T19:00:00Z,0.435,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T19:00:00Z,0.324,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T19:00:00Z,0.361,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T19:15:00Z,0.629,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T19:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T19:15:00Z,1.067,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T19:15:00Z,0.438,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T19:15:00Z,0.325,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T19:15:00Z,0.362,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T19:30:00Z,0.631,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T19:30:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T19:30:00Z,1.068,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T19:30:00Z,0.439,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T19:30:00Z,0.324,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T19:30:00Z,0.362,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T19:45:00Z,0.631,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T19:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T19:45:00Z,1.07,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T19:45:00Z,0.439,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T19:45:00Z,0.324,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T19:45:00Z,0.362,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T20:00:00Z,0.632,C7,11,1,ACRU,FALSE,13.64,B3
Control,2026-06-01T20:00:00Z,NA,C19,11,2,ACRU,FALSE,13.64,A1
Control,2026-06-01T20:00:00Z,1.071,C10,11,3,ACRU,FALSE,13.64,D4
Control,2026-06-01T20:00:00Z,0.44,C11,11,4,ACRU,FALSE,13.64,F2
Control,2026-06-01T20:00:00Z,0.326,C16,11,5,FAGR,FALSE,13.64,E4
Control,2026-06-01T20:00:00Z,0.361,C18,11,6,FAGR,TRUE,13.64,G1
Control,2026-06-01T20:15:00Z,0.635,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T20:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T20:15:00Z,1.07,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T20:15:00Z,0.441,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T20:15:00Z,0.328,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T20:15:00Z,0.362,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T20:30:00Z,0.636,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T20:30:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T20:30:00Z,1.07,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T20:30:00Z,0.441,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T20:30:00Z,0.328,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T20:30:00Z,0.362,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T20:45:00Z,0.64,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T20:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T20:45:00Z,1.069,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T20:45:00Z,0.444,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T20:45:00Z,0.335,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T20:45:00Z,0.363,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T21:00:00Z,0.644,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T21:00:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T21:00:00Z,1.068,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T21:00:00Z,0.447,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T21:00:00Z,0.341,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T21:00:00Z,0.364,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T21:15:00Z,0.647,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T21:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T21:15:00Z,1.067,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T21:15:00Z,0.448,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T21:15:00Z,0.343,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T21:15:00Z,0.364,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T21:30:00Z,0.651,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T21:30:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T21:30:00Z,1.066,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T21:30:00Z,0.454,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T21:30:00Z,0.349,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T21:30:00Z,0.365,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T21:45:00Z,0.654,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T21:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T21:45:00Z,1.068,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T21:45:00Z,0.46,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T21:45:00Z,0.356,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T21:45:00Z,0.367,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T22:00:00Z,0.658,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T22:00:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T22:00:00Z,1.069,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T22:00:00Z,0.467,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T22:00:00Z,0.367,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T22:00:00Z,0.368,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T22:15:00Z,0.663,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T22:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T22:15:00Z,1.067,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T22:15:00Z,0.474,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T22:15:00Z,0.373,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T22:15:00Z,0.37,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T22:30:00Z,0.665,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T22:30:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T22:30:00Z,1.063,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T22:30:00Z,0.479,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T22:30:00Z,0.371,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T22:30:00Z,0.371,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T22:45:00Z,0.67,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T22:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T22:45:00Z,1.062,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T22:45:00Z,0.484,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T22:45:00Z,0.38,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T22:45:00Z,0.371,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T23:00:00Z,0.68,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T23:00:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T23:00:00Z,1.062,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T23:00:00Z,0.492,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T23:00:00Z,0.401,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T23:00:00Z,0.377,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T23:15:00Z,0.689,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T23:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T23:15:00Z,1.061,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T23:15:00Z,0.501,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T23:15:00Z,0.412,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T23:15:00Z,0.382,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T23:30:00Z,0.699,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T23:30:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T23:30:00Z,1.059,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T23:30:00Z,0.509,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T23:30:00Z,0.426,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T23:30:00Z,0.388,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-01T23:45:00Z,0.707,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-01T23:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-01T23:45:00Z,1.059,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-01T23:45:00Z,0.516,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-01T23:45:00Z,0.434,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-01T23:45:00Z,0.393,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T00:00:00Z,0.714,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T00:00:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T00:00:00Z,1.06,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T00:00:00Z,0.522,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T00:00:00Z,0.444,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T00:00:00Z,0.398,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T00:15:00Z,0.721,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T00:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T00:15:00Z,1.058,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T00:15:00Z,0.527,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T00:15:00Z,0.452,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T00:15:00Z,0.403,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T00:30:00Z,0.727,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T00:30:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T00:30:00Z,1.057,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T00:30:00Z,0.531,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T00:30:00Z,0.459,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T00:30:00Z,0.408,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T00:45:00Z,0.731,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T00:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T00:45:00Z,1.056,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T00:45:00Z,0.535,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T00:45:00Z,0.464,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T00:45:00Z,0.412,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T01:00:00Z,0.735,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T01:00:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T01:00:00Z,1.056,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T01:00:00Z,0.537,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T01:00:00Z,0.467,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T01:00:00Z,0.416,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T01:15:00Z,0.738,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T01:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T01:15:00Z,1.056,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T01:15:00Z,0.54,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T01:15:00Z,0.47,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T01:15:00Z,0.418,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T01:30:00Z,0.74,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T01:30:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T01:30:00Z,1.055,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T01:30:00Z,0.542,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T01:30:00Z,0.472,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T01:30:00Z,0.421,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T01:45:00Z,0.743,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T01:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T01:45:00Z,1.053,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T01:45:00Z,0.543,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T01:45:00Z,0.474,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T01:45:00Z,0.422,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T02:00:00Z,0.745,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T02:00:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T02:00:00Z,1.054,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T02:00:00Z,0.545,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T02:00:00Z,0.476,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T02:00:00Z,0.424,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T02:15:00Z,0.746,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T02:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T02:15:00Z,1.051,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T02:15:00Z,0.546,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T02:15:00Z,0.479,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T02:15:00Z,0.425,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T02:30:00Z,0.748,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T02:30:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T02:30:00Z,1.049,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T02:30:00Z,0.547,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T02:30:00Z,0.48,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T02:30:00Z,0.426,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T02:45:00Z,0.75,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T02:45:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T02:45:00Z,1.048,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T02:45:00Z,0.548,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T02:45:00Z,0.482,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T02:45:00Z,0.427,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T03:00:00Z,0.751,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T03:00:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T03:00:00Z,1.051,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T03:00:00Z,0.549,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T03:00:00Z,0.482,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T03:00:00Z,0.428,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T03:15:00Z,0.752,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T03:15:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T03:15:00Z,1.053,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T03:15:00Z,0.549,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T03:15:00Z,0.483,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T03:15:00Z,0.428,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T03:30:00Z,0.753,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T03:30:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T03:30:00Z,1.055,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T03:30:00Z,0.55,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T03:30:00Z,0.483,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T03:30:00Z,0.429,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T03:45:00Z,0.753,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T03:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T03:45:00Z,1.055,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T03:45:00Z,0.55,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T03:45:00Z,0.484,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T03:45:00Z,0.43,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T04:00:00Z,0.754,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T04:00:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T04:00:00Z,1.054,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T04:00:00Z,0.55,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T04:00:00Z,0.484,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T04:00:00Z,0.431,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T04:15:00Z,0.755,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T04:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T04:15:00Z,1.055,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T04:15:00Z,0.551,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T04:15:00Z,0.485,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T04:15:00Z,0.431,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T04:30:00Z,0.755,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T04:30:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T04:30:00Z,1.056,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T04:30:00Z,0.551,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T04:30:00Z,0.485,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T04:30:00Z,0.431,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T04:45:00Z,0.756,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T04:45:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T04:45:00Z,1.056,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T04:45:00Z,0.552,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T04:45:00Z,0.486,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T04:45:00Z,0.432,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T05:00:00Z,0.756,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T05:00:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T05:00:00Z,1.055,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T05:00:00Z,0.552,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T05:00:00Z,0.486,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T05:00:00Z,0.432,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T05:15:00Z,0.757,C7,11,1,ACRU,FALSE,13.65,B3
Control,2026-06-02T05:15:00Z,NA,C19,11,2,ACRU,FALSE,13.65,A1
Control,2026-06-02T05:15:00Z,1.056,C10,11,3,ACRU,FALSE,13.65,D4
Control,2026-06-02T05:15:00Z,0.552,C11,11,4,ACRU,FALSE,13.65,F2
Control,2026-06-02T05:15:00Z,0.487,C16,11,5,FAGR,FALSE,13.65,E4
Control,2026-06-02T05:15:00Z,0.432,C18,11,6,FAGR,TRUE,13.65,G1
Control,2026-06-02T05:30:00Z,0.757,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T05:30:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T05:30:00Z,1.055,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T05:30:00Z,0.552,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T05:30:00Z,0.487,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T05:30:00Z,0.433,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T05:45:00Z,0.757,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T05:45:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T05:45:00Z,1.056,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T05:45:00Z,0.553,C11,11,4,ACRU,FALSE,13.66,F2
Control,2026-06-02T05:45:00Z,0.487,C16,11,5,FAGR,FALSE,13.66,E4
Control,2026-06-02T05:45:00Z,0.433,C18,11,6,FAGR,TRUE,13.66,G1
Control,2026-06-02T06:00:00Z,0.758,C7,11,1,ACRU,FALSE,13.66,B3
Control,2026-06-02T06:00:00Z,NA,C19,11,2,ACRU,FALSE,13.66,A1
Control,2026-06-02T06:00:00Z,1.054,C10,11,3,ACRU,FALSE,13.66,D4
Control,2026-06-02T06:00:00Z,0.553,C11,11,4,ACRU,FALSE,13.66,F2
